Id,SalePrice
1575,226251.35571230605
1576,235663.72362626126
1577,193671.10733199478
1578,136032.29122223597
1579,151025.86408764136
1580,191835.8295259557
1581,156697.87072209
1582,130908.06144348497
1583,370757.9378181981
1584,217853.0933925659
1585,138589.9339953473
1586,69902.50033489968
1587,93043.49757124975
1588,146990.1540156209
1589,100735.01987331186
1590,135449.23015149686
1591,99412.74676423166
1592,114964.84606860326
1593,128618.5315895686
1594,147802.36606681126
1595,113437.00462075695
1596,238974.78263904486
1597,169667.63171855285
1598,198544.93557300107
1599,186878.49917455504
1600,171133.10006220857
1601,75829.25380463355
1602,104267.56137010887
1603,94273.10540805013
1604,304140.9231108922
1605,236368.6034486362
1606,179209.48342039107
1607,190118.90014545896
1608,215276.5001875262
1609,198170.6751947667
1610,157811.71385594452
1611,134199.31784543692
1612,154751.3387526253
1613,159100.55091537655
1614,120921.65720905064
1615,89974.44280507228
1616,73227.9631068874
1617,93773.20599086345
1618,127000.53977971985
1619,156503.48644229447
1620,167538.10528814173
1621,144156.24694274226
1622,140995.3693996444
1623,281917.59416498826
1624,215803.26100866153
1625,127864.90219435481
1626,170176.13404088246
1627,195797.04540545895
1628,266470.36016142316
1629,179932.80917241224
1630,370942.32164280687
1631,226820.28274128897
1632,232358.96050487258
1633,173999.71496870852
1634,179066.38167688268
1635,182374.50309089033
1636,150622.27534534226
1637,180621.8558288177
1638,201326.164946748
1639,185339.2848321671
1640,271860.3355753268
1641,181657.23686911736
1642,241373.14339286252
1643,209021.1602456199
1644,225974.5686418297
1645,163548.45353922716
1646,160160.7663890526
1647,166604.6575029725
1648,128584.94910506008
1649,135507.51321218378
1650,119493.51488748462
1651,131479.12697665324
1652,93074.68176015311
1653,96663.49638776707
1654,150700.8132271358
1655,158969.71679427163
1656,146704.3325509151
1657,152460.0492159198
1658,145269.25019103405
1659,139049.77981220416
1660,159393.03335499897
1661,483596.8031702171
1662,444634.2602503833
1663,396853.7638530325
1664,480515.74418053194
1665,318493.23505991657
1666,303772.63272756437
1667,377999.1956319863
1668,331109.4505681114
1669,278889.38303924224
1670,366819.1449426176
1671,284680.49654718576
1672,442284.2918368159
1673,327814.52985235857
1674,244797.8256841142
1675,188291.20588884995
1676,184095.31486403666
1677,215991.77040411517
1678,446638.11029181804
1679,397696.0892533103
1680,339740.15476786636
1681,267458.9583757147
1682,311510.7561268409
1683,174493.41991587606
1684,156827.49994824152
1685,171572.48092033542
1686,163787.81278369913
1687,167487.55543133707
1688,178457.4356908531
1689,180532.5367135456
1690,180914.5530281449
1691,173782.61079648574
1692,256596.94221960256
1693,162162.8979477372
1694,181739.75209113484
1695,168720.301609947
1696,265386.5452053862
1697,172971.28501390538
1698,381295.5578345055
1699,316298.38878349983
1700,244425.33727059388
1701,242381.75516154827
1702,252497.3504074988
1703,231299.0610475431
1704,299301.5869987184
1705,224095.63699373874
1706,426696.38581704604
1707,221166.87180986346
1708,215058.03054010437
1709,291316.07662733534
1710,213004.37898625925
1711,247429.71961810518
1712,261947.05716029153
1713,266692.1953852138
1714,218909.39816029818
1715,204363.24886400325
1716,184591.49098379305
1717,180384.98438099615
1718,130012.74953091536
1719,197039.53490269248
1720,252755.68869072158
1721,176509.17258876003
1722,120725.67379769408
1723,151060.83165955154
1724,219963.39626600122
1725,237053.57625350653
1726,190363.1118678966
1727,152966.91284182892
1728,184557.84550347587
1729,167062.7149183397
1730,166822.87444553504
1731,127718.78170627872
1732,129137.25292197178
1733,121767.13930236944
1734,132999.42904525375
1735,126888.78206551421
1736,118149.60621217651
1737,379388.2236846059
1738,226128.2569237015
1739,310373.2739209948
1740,222965.32170077958
1741,193789.43282583746
1742,170552.2678787912
1743,179903.42033528845
1744,337591.2601215551
1745,243603.98276143626
1746,222037.70556231446
1747,212412.1085090356
1748,227689.5026848651
1749,147329.51199678206
1750,127578.09620159717
1751,252505.4713501145
1752,116641.73516955448
1753,148117.00477097428
1754,209442.27474042214
1755,163082.5734166711
1756,134558.96505883607
1757,123471.41144043261
1758,140427.65709919835
1759,158328.28654263125
1760,175720.60123667817
1761,145309.13965325072
1762,181727.04199981986
1763,170885.37484651993
1764,110394.43685182746
1765,185483.63379644378
1766,164334.95436722002
1767,243034.94545189542
1768,143670.59931324905
1769,187342.7346896164
1770,147973.8556936485
1771,124325.10524075157
1772,139154.66803585534
1773,147476.48337064026
1774,124860.20760284622
1775,136440.8029602786
1776,128948.16814804931
1777,115933.4216781487
1778,138987.70233623797
1779,122029.32827327336
1780,172496.29415314793
1781,132594.61045904623
1782,102850.05334685885
1783,138130.51324692921
1784,97237.2970659022
1785,131594.19256842014
1786,150267.0258637187
1787,151634.3600961877
1788,52327.3409358474
1789,100908.93891758342
1790,75509.66751791166
1791,141597.57236744286
1792,158420.88491830713
1793,130991.5347384544
1794,144719.47054213355
1795,141998.601350874
1796,120105.64695957208
1797,113747.50395573596
1798,123195.81714732894
1799,112695.32816130953
1800,121756.46902409579
1801,132372.26993145168
1802,147810.61134115828
1803,149098.08408217042
1804,142109.18410761762
1805,132597.82973777814
1806,115183.73694531812
1807,120143.60844815476
1808,109143.8133491661
1809,112313.50932313447
1810,147081.3634739231
1811,94077.04398691407
1812,92993.67625330876
1813,124247.07099459076
1814,99306.4150621918
1815,52619.31896746004
1816,94160.76979208594
1817,100495.61449327288
1818,160480.2865080928
1819,122204.30282336903
1820,48776.40996522936
1821,111530.21149384388
1822,143647.80348238483
1823,35794.92814679988
1824,138767.1702001964
1825,140289.07882848184
1826,99791.73151694368
1827,100986.96932549092
1828,139397.95860441486
1829,116615.95689301139
1830,148018.31318188406
1831,176303.37964265377
1832,89426.48677096168
1833,146842.13491712775
1834,120981.94627008506
1835,158678.93549415222
1836,131272.73791770442
1837,89314.34891728203
1838,119209.8313021353
1839,88837.32029463038
1840,178611.1498763194
1841,142111.3925646455
1842,67951.2708705703
1843,141432.04393714725
1844,129161.82167876781
1845,140524.81305233928
1846,153763.87656480915
1847,149846.79486818012
1848,50612.264930952544
1849,124118.64375887827
1850,123157.26296132768
1851,154406.98781944878
1852,129077.07575627934
1853,126439.18859960114
1854,176345.10260530104
1855,134999.84634141496
1856,237560.17933821923
1857,154372.04819957074
1858,130240.61694310792
1859,118658.20915302935
1860,150541.62105615003
1861,118658.20915302935
1862,336904.57458316046
1863,334925.6739061728
1864,334925.6739061728
1865,340383.61949453887
1866,346146.4665089778
1867,256342.67129819235
1868,300798.12425487273
1869,207151.25136614172
1870,255566.5640645984
1871,236538.85921334117
1872,163910.95257818425
1873,226217.64558439405
1874,142520.073388544
1875,200420.59400824268
1876,199273.4027124608
1877,239555.00714359785
1878,204120.10163788043
1879,133697.50317637788
1880,131576.181238969
1881,253019.58733849606
1882,249652.9101180742
1883,191459.28264556944
1884,206245.10332272932
1885,267194.0004248086
1886,300224.18354922306
1887,222007.49630581797
1888,297821.4531834342
1889,158810.42232742903
1890,138255.74830021986
1891,139266.49145572726
1892,108308.1409044011
1893,130195.33817862826
1894,130442.01724530463
1895,133588.93962723974
1896,125263.49769751432
1897,105337.9235261225
1898,113651.77991538876
1899,155479.11822421986
1900,154111.48906685362
1901,179237.27770328522
1902,151730.61942882292
1903,193699.18680922018
1904,136909.46831181608
1905,197632.33683094376
1906,162808.16826829055
1907,214351.39393838096
1908,112481.96828268669
1909,138699.986600374
1910,121065.03842667551
1911,235242.84722236864
1912,267943.33857822494
1913,138438.07804473856
1914,67562.15555633434
1915,353504.61236396735
1916,75956.83177329772
1917,251407.75929939104
1918,136967.66105715343
1919,161323.66684088658
1920,133842.09563368076
1921,440936.7279451616
1922,321763.2131905505
1923,230401.5631367232
1924,217770.51998365016
1925,208010.638874012
1926,429145.4852390336
1927,133380.1089704759
1928,159733.27751730554
1929,128763.7170148363
1930,134366.15678033617
1931,147372.52851606114
1932,142344.3154690273
1933,177481.6032345312
1934,183698.87000631186
1935,174567.6063755636
1936,184132.31333794552
1937,188958.24333471333
1938,158142.78903391585
1939,219046.21142492618
1940,182985.21109221494
1941,169476.29039355373
1942,183556.23337552982
1943,194901.36014994048
1944,346106.2133986372
1945,391132.7506185783
1946,161014.4929878456
1947,287857.83293538087
1948,167129.60105101147
1949,236698.49684473197
1950,181116.03153809733
1951,293128.159150542
1952,236777.90966742198
1953,164651.73778112116
1954,186022.98823014024
1955,131559.43368967314
1956,327461.1662124181
1957,161449.2314315938
1958,304454.37686890695
1959,125037.64913354821
1960,115912.3763824321
1961,127486.28855007491
1962,92590.01142294834
1963,107790.25016392233
1964,110589.01384885832
1965,142992.97078863534
1966,149812.02659830314
1967,285860.1189832819
1968,419176.08384519466
1969,435312.6563050446
1970,459817.3142382527
1971,460442.3987754554
1972,385801.49252262904
1973,252735.02855680665
1974,305760.32588961534
1975,450692.8473137064
1976,253966.3432850666
1977,346137.5982611156
1978,380871.69964002
1979,331476.66374272114
1980,188101.04069977585
1981,352451.4380150058
1982,226623.30135954375
1983,190551.7181951197
1984,163146.6340632463
1985,213973.90478149412
1986,214499.94137848407
1987,175721.2447060592
1988,171841.86662196938
1989,186698.72725005762
1990,219721.55949933175
1991,222893.8586860453
1992,218181.84699244518
1993,158255.11491498473
1994,243712.75182294956
1995,178578.60818806489
1996,222751.42159192334
1997,302257.7840890741
1998,355900.2358402946
1999,237983.0038364903
2000,294990.0565996677
2001,257779.7109259199
2002,228529.5320414583
2003,274798.52335728536
2004,274804.47456757136
2005,209723.5699342811
2006,231219.35316106645
2007,230865.59763664828
2008,218782.94026860505
2009,193063.19907142138
2010,190523.94221208015
2011,135346.98677169558
2012,169765.35328280283
2013,183714.07278358136
2014,187526.11314376228
2015,197774.55298866838
2016,191476.44994684242
2017,205883.25504116816
2018,129290.36650460165
2019,131677.15206122067
2020,110697.21565135653
2021,103292.18731232517
2022,195936.61892095345
2023,139967.31537940007
2024,253643.35490155267
2025,359117.79865683726
2026,162794.65144221403
2027,148164.6201876299
2028,160264.3579816802
2029,170584.6121534597
2030,267377.04739421286
2031,255626.03837447282
2032,267512.26987831877
2033,284061.4942857223
2034,165571.51202762892
2035,205510.79281646144
2036,202631.74573564425
2037,207503.37514776265
2038,339353.7005836494
2039,222563.57091427283
2040,386086.3730063199
2041,282734.1446184177
2042,198959.38547691106
2043,170451.42508361826
2044,180144.88422022384
2045,214452.39189317223
2046,139736.76362540538
2047,143656.47175845734
2048,142284.95150880245
2049,140249.39454775152
2050,179884.18904204873
2051,106043.85912353096
2052,124475.53096038807
2053,147602.3282806718
2054,88860.93072360272
2055,148528.23358832227
2056,136076.82885029382
2057,116764.45340045326
2058,245114.62035276621
2059,127703.8903755239
2060,161269.46262582435
2061,198401.87787882937
2062,137123.28521000408
2063,113482.61320107045
2064,144575.80145228
2065,119820.47413113191
2066,166907.02316927887
2067,98851.45038611624
2068,123143.85078341082
2069,85178.63747529528
2070,114972.80613110658
2071,98443.39506590269
2072,139671.11806574356
2073,144664.80305652128
2074,189151.59075910362
2075,147369.0958521856
2076,119909.4382451616
2077,156251.58108639045
2078,122651.39296992183
2079,124040.79475372983
2080,118205.21822766647
2081,125177.25428199861
2082,126089.71814934214
2083,142093.51685803424
2084,112854.8009160921
2085,125869.27441390613
2086,129214.56977379891
2087,111404.24710138602
2088,95662.50469002669
2089,75095.42356149713
2090,130390.94392496091
2091,121577.57812302781
2092,131225.4637465971
2093,124179.30735008525
2094,114600.22421800689
2095,145651.14201752213
2096,66371.22960424826
2097,96558.62021133628
2098,137821.76004948266
2099,62876.09299448289
2100,80651.9486891263
2101,121295.5829491392
2102,132852.06847608823
2103,96656.27024867918
2104,127210.42165462486
2105,116076.79377477283
2106,71467.20834242848
2107,220177.70183152633
2108,120035.00583220522
2109,117503.37751228134
2110,135516.06452953414
2111,158713.8344706253
2112,141274.01938208347
2113,126988.75493227388
2114,101815.00090002465
2115,163537.81806707068
2116,122040.01957402778
2117,154298.25875756712
2118,109187.20166708186
2119,106671.36009342835
2120,107750.05659317409
2121,127487.73681304583
2122,108177.18418381044
2123,69141.0409601859
2124,188698.56926202166
2125,122065.74842053758
2126,148542.0706880197
2127,158962.09252207592
2128,130411.73011222032
2129,96086.90195950356
2130,154807.21361329945
2131,149802.1894430044
2132,113918.85797850027
2133,121846.98569352445
2134,113730.03185256575
2135,91381.1367778846
2136,58924.23969075742
2137,111980.4185379498
2138,132786.31615221902
2139,160737.68927560656
2140,141261.28020827073
2141,142578.74534078367
2142,129769.17236852799
2143,150795.6696672344
2144,123228.5013370226
2145,134771.71204111414
2146,168690.47680887787
2147,130597.2666652624
2148,118333.71524568916
2149,141978.25203164763
2150,217995.51137788143
2151,122464.88513331686
2152,163158.767540493
2153,161935.62198433405
2154,108995.74075618103
2155,148977.19837331868
2156,274223.25402534875
2157,238795.48771428663
2158,249680.76620642032
2159,211446.0575730265
2160,168843.9087759503
2161,239595.88748894143
2162,418258.5132151055
2163,334546.435916612
2164,228773.44267138754
2165,180124.53506255735
2166,152464.91251693387
2167,221066.68869496652
2168,201786.03175931747
2169,193733.19223470622
2170,227359.41846373564
2171,160939.79292545613
2172,132476.2755190511
2173,168133.0496363713
2174,235393.62021852913
2175,345441.8552570663
2176,329044.1552119804
2177,244364.46063554246
2178,208821.79732108075
2179,136911.97461344136
2180,202643.42545756965
2181,184880.36843171983
2182,205319.1823819465
2183,183852.87709682714
2184,124417.07475158432
2185,122746.53955339
2186,152308.95930064918
2187,154229.715090453
2188,161053.80889945826
2189,200987.40433767947
2190,86093.14061882599
2191,87036.73430666338
2192,99752.28853824563
2193,95762.85470186932
2194,93557.23284462438
2195,114898.99901620463
2196,104160.98631697289
2197,114905.81836750873
2198,154672.0584628675
2199,174444.18656880583
2200,133647.54031780173
2201,146277.28038570518
2202,200358.78311470227
2203,149332.06488747953
2204,187219.5527587342
2205,101382.8533454008
2206,139943.46929764422
2207,203279.18079461454
2208,256543.98722533556
2209,232996.13773431815
2210,122038.11084747806
2211,112142.76037712679
2212,111462.94827056283
2213,108713.37074073666
2214,127104.48203340119
2215,99148.80007823833
2216,142484.3981035104
2217,79747.96940251083
2218,81418.93291977984
2219,75186.29454446847
2220,80937.30118058277
2221,354720.5705393022
2222,273111.8957668267
2223,278595.0687942856
2224,197079.85275948388
2225,114115.52712592411
2226,202512.29321878863
2227,192837.56561625667
2228,234808.75297025617
2229,249924.21971724136
2230,156251.80780520648
2231,208910.1672372039
2232,190353.64371440624
2233,164196.4459416942
2234,228303.89507363894
2235,222582.3639963602
2236,257786.08195183
2237,325645.9758050777
2238,196509.48710325878
2239,115855.36480979757
2240,162968.78057903232
2241,162556.52550923024
2242,126934.34617407991
2243,125741.90459594136
2244,98887.27642851294
2245,93465.05171923157
2246,143824.94941579175
2247,95328.86394224221
2248,128476.85449295251
2249,121245.48452935538
2250,133389.90526145496
2251,118474.1139495128
2252,181783.42593296163
2253,164587.57238364554
2254,183927.29335741673
2255,187817.0913910737
2256,185430.74609387733
2257,241606.9773670798
2258,163562.9550779192
2259,172011.38892789837
2260,162771.82605751252
2261,185050.45094289642
2262,200111.50460036017
2263,356430.9032551562
2264,416375.0111173413
2265,152258.47645464426
2266,269259.2759795832
2267,416130.8210883499
2268,378419.8061170192
2269,148561.89299729423
2270,188182.45973744753
2271,221278.4442766892
2272,210361.71251931548
2273,170009.24827157534
2274,174716.2231648854
2275,173228.69813230145
2276,177346.40626757705
2277,187784.2574281801
2278,146621.3270222528
2279,137881.54015315013
2280,121479.90254975701
2281,161824.319774951
2282,181102.23083368622
2283,96689.74360187912
2284,118141.82150834888
2285,153414.06329552422
2286,126812.23224761806
2287,338064.0397420111
2288,258035.35097051424
2289,402699.0773423353
2290,508326.74794572487
2291,295767.65926126926
2292,454200.3430726046
2293,460400.1757850294
2294,439134.9827097224
2295,467306.843812595
2296,257235.40892976642
2297,296235.7713337114
2298,341795.3534658915
2299,401007.7787765837
2300,338612.0126305842
2301,280527.2899740819
2302,247766.1422242173
2303,243209.07669743802
2304,220740.38692224727
2305,178094.7223215877
2306,176997.73452095184
2307,189176.33816110014
2308,204340.5132994331
2309,282659.64980304363
2310,205861.02283235485
2311,202466.76322921025
2312,185501.15410133696
2313,167753.08904548234
2314,158161.83754573358
2315,173742.25018080111
2316,179394.39020677423
2317,178170.71896454805
2318,163090.6086184002
2319,163177.81891473744
2320,171344.6526882465
2321,242526.96855206823
2322,162136.80690873164
2323,182548.01138574112
2324,170251.35608010052
2325,199534.17000852228
2326,164580.98487532462
2327,217931.5751556889
2328,229845.97755253437
2329,184425.47420969745
2330,175409.97768602005
2331,364667.2905992517
2332,428886.63041557453
2333,296720.62457585323
2334,259836.72235308203
2335,230525.799310943
2336,340203.92686900165
2337,200036.49560553243
2338,308382.4304441912
2339,201700.64638312097
2340,413377.0478736069
2341,229972.2201017857
2342,223226.80113178748
2343,224919.04367654555
2344,227298.06464455315
2345,228161.86195766868
2346,209941.33626470517
2347,201719.90268793015
2348,235761.56844086866
2349,184910.69690918535
2350,300352.35011452634
2351,248628.03629796492
2352,222720.69409721417
2353,235427.64263484272
2354,134593.5460781646
2355,150220.71441434702
2356,146617.8697416985
2357,195615.36099284867
2358,192117.6477823331
2359,126357.71244791464
2360,121909.47985159377
2361,146427.20288624437
2362,258077.72437287107
2363,129452.22765460907
2364,160158.3434616258
2365,226570.62182608372
2366,183224.3698077925
2367,193385.6247218488
2368,214425.77978504432
2369,199905.7613655244
2370,170387.6781265273
2371,164554.09943823016
2372,199539.7971268714
2373,262475.4365105268
2374,285149.24056303955
2375,242904.27335590852
2376,295253.47391622985
2377,362987.19914038497
2378,136434.90553780802
2379,207227.63406283752
2380,146356.13792716715
2381,168787.9333904194
2382,195684.7657010784
2383,201923.4084306369
2384,250584.9234653067
2385,166324.85958907715
2386,137117.5480030732
2387,134385.29322842474
2388,105538.98422569937
2389,123771.6674019564
2390,147305.6981476934
2391,142671.80599821385
2392,111377.45527913373
2393,167161.91164671694
2394,139883.07940429205
2395,220121.3255249976
2396,148019.90014848468
2397,231070.47170797124
2398,129600.96854286021
2399,59022.20192657289
2400,59035.37217059804
2401,120446.67722909735
2402,136019.55142065737
2403,127434.74902822988
2404,147958.1064323537
2405,154850.6044769242
2406,140981.0041629693
2407,129328.44328149111
2408,141039.83390054133
2409,126693.8053769698
2410,174810.416061569
2411,122064.09064054553
2412,155044.6400397803
2413,128291.43224463775
2414,146756.70120557238
2415,135450.1276041811
2416,129037.23574375393
2417,134205.13308594105
2418,137679.56295139535
2419,119832.0821442862
2420,123587.25023412397
2421,146752.21434778118
2422,121201.32154924425
2423,113502.3324287336
2424,159348.63837311885
2425,259926.89423113424
2426,115530.86133149998
2427,128951.01833922991
2428,176107.73053216582
2429,111457.67137379461
2430,129900.44200842426
2431,102019.38550128393
2432,139827.77551293626
2433,144858.24631142546
2434,137877.38832543005
2435,153103.2370862338
2436,101669.45137902882
2437,112003.62700962322
2438,124271.11705034095
2439,97339.68696441797
2440,114544.80142617556
2441,97038.19075344264
2442,88952.07746328041
2443,119849.8413048596
2444,124718.92334043559
2445,77264.95381847903
2446,129177.43390552452
2447,170561.0672643103
2448,138661.05016522467
2449,115743.58396056331
2450,141586.63168786565
2451,127318.08385311681
2452,210700.4421381947
2453,96812.12293618776
2454,113197.47885701955
2455,109775.76533742192
2456,136224.7688090221
2457,131638.49621478206
2458,108751.94565850488
2459,108207.32353065861
2460,147375.83535374296
2461,114410.1072617822
2462,143216.6979231415
2463,120948.9947178021
2464,181223.70161063658
2465,124352.947192419
2466,100330.86988367769
2467,138629.97959059617
2468,66233.86473477575
2469,66326.84335437784
2470,216410.75951744826
2471,229072.20834954124
2472,167403.4559361256
2473,115227.15741966723
2474,76205.49210732536
2475,225452.92663735335
2476,112961.97539109753
2477,131138.9524071282
2478,161591.2932266454
2479,108670.77789227483
2480,154223.8803003391
2481,114176.85292139323
2482,132295.43281023487
2483,108712.07747266571
2484,130183.44523973645
2485,127178.79074300999
2486,152393.5464303553
2487,220413.0457648194
2488,157116.60369071964
2489,148448.52217979988
2490,153414.14222436267
2491,95046.50755608588
2492,185076.57447959174
2493,136468.077477025
2494,167148.0349809762
2495,81766.67901083098
2496,242484.42824662576
2497,155418.29332639393
2498,110909.95850029557
2499,88754.6033960691
2500,124748.7522029607
2501,140434.94077926964
2502,153053.25614419245
2503,92423.92642335716
2504,183043.26680556254
2505,239279.34063371882
2506,249773.17690994294
2507,270501.52240777196
2508,250882.81458527563
2509,213411.466140205
2510,216465.37410154557
2511,175939.8315666197
2512,201303.46743248502
2513,226150.18151082614
2514,245238.74179980895
2515,146966.2838806464
2516,168386.79799717513
2517,145455.63628479178
2518,155302.30097910092
2519,229792.55227930812
2520,212911.25557435938
2521,181801.85107545604
2522,237266.79196901582
2523,119669.03024899813
2524,138847.7746696854
2525,154164.8728905857
2526,122575.55631471904
2527,105731.20563436268
2528,130736.51607326335
2529,143621.7017980727
2530,127639.25699598138
2531,267248.40424654126
2532,237321.4786882185
2533,191030.81190111753
2534,209047.00041090156
2535,330556.42142911843
2536,260452.14793678265
2537,227405.87027234098
2538,175392.7744093414
2539,185798.3018948783
2540,166335.0846011951
2541,182540.4529735391
2542,156557.4352824411
2543,129068.21908542751
2544,139701.50890421128
2545,130919.42439524223
2546,133733.67123685413
2547,139547.12147500605
2548,129405.33586242209
2549,166674.28046992226
2550,370199.31093353505
2551,137390.41995689343
2552,132306.071850612
2553,75088.67068263968
2554,104949.14294876694
2555,120122.69494726475
2556,105924.67497088712
2557,115528.14135296684
2558,139739.25674329692
2559,136833.1975381247
2560,139481.5998802796
2561,138693.54402423615
2562,135652.83148316602
2563,148471.34975246215
2564,179769.72492914682
2565,152549.22915601725
2566,158343.95184513502
2567,131599.22999210074
2568,217261.3365970649
2569,228869.32658006813
2570,120848.63736705793
2571,170260.25473818183
2572,177103.65820099608
2573,238277.04921147742
2574,282811.6663029215
2575,128668.94363413138
2576,119604.10358977676
2577,162183.22109244595
2578,84237.04472258837
2579,72334.35103160479
2580,121392.0914205451
2581,125005.24422882045
2582,108330.73077774176
2583,312923.8431172581
2584,156434.03156947144
2585,168285.6417831326
2586,222202.99739808016
2587,229921.82201246262
2588,159647.42903855717
2589,148973.33613130247
2590,207288.73616823202
2591,208293.14013959788
2592,213775.71189621143
2593,252646.68798625277
2594,182599.39105589796
2595,198949.41849688458
2596,279665.21828294307
2597,195776.57588343485
2598,302368.4547831254
2599,315081.9584687216
2600,140017.52284168938
2601,146354.53673480265
2602,79239.40483552021
2603,92840.8263612915
2604,84234.42623703436
2605,70517.86133314588
2606,141440.41921014505
2607,199382.1432252938
2608,220457.49607475955
2609,167573.1374614319
2610,112677.72343994991
2611,134204.57558862373
2612,155951.27015343297
2613,135067.41234729314
2614,126198.8370997147
2615,153065.90538025394
2616,139311.58976976277
2617,177047.98566631324
2618,203449.0539143404
2619,204541.77046265343
2620,187287.13858387133
2621,173990.40435612533
2622,181545.74845986484
2623,236854.32565250894
2624,286441.1793677719
2625,346019.61661359033
2626,169401.455160878
2627,176375.06731622855
2628,454608.82346919307
2629,490429.7488916751
2630,345283.06387153326
2631,477550.0114091137
2632,487404.303479965
2633,304702.63383380737
2634,415925.98670976324
2635,163632.19273979223
2636,187587.2901058461
2637,179671.88531174063
2638,255387.49078742214
2639,224993.934490309
2640,158352.60014798472
2641,107872.74163458486
2642,192508.91378782535
2643,100604.5051781852
2644,121389.67450285213
2645,97179.11662050328
2646,89685.10139779994
2647,99001.30125705269
2648,144845.0933185967
2649,144010.8464818359
2650,146845.4469391686
2651,141942.70162673236
2652,431202.0159357414
2653,237312.85642225138
2654,247731.30601844718
2655,412501.619000001
2656,343662.0228266305
2657,358369.51673943934
2658,278103.0904257127
2659,307047.61521616566
2660,334490.7851879382
2661,334409.6524334683
2662,382794.66637263837
2663,253769.04374417398
2664,272106.35976118664
2665,321692.7673998314
2666,291858.49610775843
2667,157410.86915967037
2668,168714.8318671279
2669,162232.46283475385
2670,282262.09584543214
2671,176817.99053169653
2672,176151.89589945882
2673,214377.6422900047
2674,211190.7071349773
2675,158077.4463168328
2676,176167.45748372833
2677,198506.3236758099
2678,284483.1517251953
2679,254927.25496755014
2680,262707.8864707964
2681,449189.4431086101
2682,363693.18652244715
2683,499281.63756919367
2684,287859.5689540622
2685,372323.07909708127
2686,258316.7062471313
2687,309346.06590943394
2688,205922.53306671281
2689,204897.76957570988
2690,446691.5540205109
2691,175332.00639432739
2692,123927.91881568817
2693,191980.3245727553
2694,124765.59228070635
2695,184223.77948514704
2696,172957.27002589146
2697,185499.14628760456
2698,205613.29077250586
2699,174776.47762235807
2700,153201.52607373465
2701,150690.22687178262
2702,113484.22819042341
2703,134379.42497766754
2704,146756.4466619632
2705,119022.7550537217
2706,118810.17079981077
2707,127679.63617528246
2708,130132.57922812969
2709,107205.85528814349
2710,126408.2725872649
2711,295222.80246935546
2712,365354.59235531813
2713,169529.22289012317
2714,148863.61966473036
2715,165677.27468558162
2716,151786.97240971256
2717,176425.12552584487
2718,218384.05042964275
2719,152603.96124465813
2720,173906.86165386694
2721,133079.34962075372
2722,158139.19063414508
2723,147623.8256817009
2724,128583.20820943259
2725,138052.5360599221
2726,145861.0545692302
2727,167473.590109286
2728,172038.02507362954
2729,153442.71029721227
2730,144898.6468937846
2731,128304.95447055198
2732,122884.11163987694
2733,156646.14214731692
2734,138924.9818639467
