Id,SalePrice
1733,124756.59
1734,130337.74
1735,117462.73
1736,119750.81
1737,388485.38
1738,222459.23
1739,300225.75
1740,210458.53
1741,204696.78
1742,175010.27
1743,168360.61
1744,338713.97
1745,219790.06
1746,250954.98
1747,222383.22
1748,231977.86
1749,148668.16
1750,125140.92
1751,237754.97
1752,119310.586
1753,146269.42
1754,213973.17
1755,165636.52
1756,141862.22
1757,121763.29
1758,145903.16
1759,162203.72
1760,174780.11
1761,142986.86
1762,174731.52
1763,169624.73
1764,112035.445
1765,172426.19
1766,176312.38
1767,224653.58
1768,141002.27
1769,178600.97
1770,144111.97
1771,125062.71
1772,136850.02
1773,134029.95
1774,97012.92
1775,133303.12
1776,126580.27
1777,114891.06
1778,137687.78
1779,112219.39
1780,176649.89
1781,129293.62
1782,103088.01
1783,141239.55
1784,97033.26
1785,141651.67
1786,163039.0
1787,155912.5
1788,47216.812
1789,99170.89
1790,73492.54
1791,164139.7
1792,154818.55
1793,128717.71
1794,148896.0
1795,138386.81
1796,123554.734
1797,97487.57
1798,122973.04
1799,114166.234
1800,122833.664
1801,121222.81
1802,134671.3
1803,150011.39
1804,141913.44
1805,130347.52
1806,111801.17
1807,126947.93
1808,121045.34
1809,124353.55
1810,146581.62
1811,101422.875
1812,101635.5
1813,123171.19
1814,99809.49
1815,57514.758
1816,93202.695
1817,112285.8
1818,152044.36
1819,127703.13
1820,38331.395
1821,111007.44
1822,149812.8
1823,32320.465
1824,129420.375
1825,130865.71
1826,95405.24
1827,105013.08
1828,148154.42
1829,120225.37
1830,149044.98
1831,168490.73
1832,82997.92
1833,147436.1
1834,118755.3
1835,158103.17
1836,132663.22
1837,84327.27
1838,116830.0
1839,91586.96
1840,179721.12
1841,151365.64
1842,66818.83
1843,124735.85
1844,132300.4
1845,140762.64
1846,153174.77
1847,167558.27
1848,56589.086
1849,121096.54
1850,120374.64
1851,159113.64
1852,120965.164
1853,123768.47
1854,177228.92
1855,138303.94
1856,214694.7
1857,150359.9
1858,139172.56
1859,121020.36
1860,159476.9
1861,121020.36
1862,313313.34
1863,315801.78
1864,315801.78
1865,347679.06
1866,332778.94
1867,238695.14
1868,302861.4
1869,206586.1
1870,261377.92
1871,222000.42
1872,161284.19
1873,231753.05
1874,146597.14
1875,211586.39
1876,193813.53
1877,226230.05
1878,201196.94
1879,134998.62
1880,136288.56
1881,258775.55
1882,242940.81
1883,181796.89
1884,208366.8
1885,250711.81
1886,296731.22
1887,217494.9
1888,285864.94
1889,157940.95
1890,122071.55
1891,138041.38
1892,110816.36
1893,126802.57
1894,127639.63
1895,133092.08
1896,126666.81
1897,118012.3
1898,109108.22
1899,151679.45
1900,148138.3
1901,178289.48
1902,139011.84
1903,211374.55
1904,135865.08
1905,191537.78
1906,166689.1
1907,210012.95
1908,115188.586
1909,136357.97
1910,115796.85
1911,214160.11
1912,300230.8
1913,152100.48
1914,45242.086
1915,340283.47
1916,68160.81
1917,264321.22
1918,137255.55
1919,163770.06
1920,122048.05
1921,421743.5
1922,322540.8
1923,218550.56
1924,225092.22
1925,214482.73
1926,439068.97
1927,133950.98
1928,158182.4
1929,126031.83
1930,132808.66
1931,147781.25
1932,143573.53
1933,159994.08
1934,185724.77
1935,173389.0
1936,189627.66
1937,188822.78
1938,172176.47
1939,215144.67
1940,186007.25
1941,172666.64
1942,185662.75
1943,221013.3
1944,334062.03
1945,381207.84
1946,144601.28
1947,298302.4
1948,187423.94
1949,239286.52
1950,178441.03
1951,281044.28
1952,235403.45
1953,152711.61
1954,183880.69
1955,138295.52
1956,322729.1
1957,155558.53
1958,314917.97
1959,127824.41
1960,111731.95
1961,123976.06
1962,89178.18
1963,99854.39
1964,113755.27
1965,140594.38
1966,149886.67
1967,288916.12
1968,399075.28
1969,408050.72
1970,474242.72
1971,462332.22
1972,401621.44
1973,246668.61
1974,316477.2
1975,459061.12
1976,274934.34
1977,371840.53
1978,395541.78
1979,323788.16
1980,183040.92
1981,365797.16
1982,231725.11
1983,206047.42
1984,153908.06
1985,221256.62
1986,220957.55
1987,172121.52
1988,174177.44
1989,183016.52
1990,214918.89
1991,225647.81
1992,213551.38
1993,158659.48
1994,239186.44
1995,175491.2
1996,229824.75
1997,310554.4
1998,368170.6
1999,257049.33
2000,305779.72
2001,251143.98
2002,236611.7
2003,263304.6
2004,270726.75
2005,214867.7
2006,235847.17
2007,244261.5
2008,220989.69
2009,188172.28
2010,190138.19
2011,135160.12
2012,173211.72
2013,181359.97
2014,181276.72
2015,200684.64
2016,188667.81
2017,200520.66
2018,117637.03
2019,130253.25
2020,109958.53
2021,107020.44
2022,187194.62
2023,137997.89
2024,232626.1
2025,371529.44
2026,166641.19
2027,141526.14
2028,153146.08
2029,168269.9
2030,284995.84
2031,265690.44
2032,280834.5
2033,296504.72
2034,165934.23
2035,211715.3
2036,189110.81
2037,201079.28
2038,333499.12
2039,228183.16
2040,377185.47
2041,295748.9
2042,201792.45
2043,169275.1
2044,169367.62
2045,211173.31
2046,138869.28
2047,150534.42
2048,138116.6
2049,142172.77
2050,178446.98
2051,103766.0
2052,123140.14
2053,149425.14
2054,77603.53
2055,152499.17
2056,126888.45
2057,111049.414
2058,228025.39
2059,126719.85
2060,171618.78
2061,183464.64
2062,131926.16
2063,111708.88
2064,144977.44
2065,119907.5
2066,174228.56
2067,105145.56
2068,111412.734
2069,85843.31
2070,111389.58
2071,94097.9
2072,128418.29
2073,144028.03
2074,190963.5
2075,146729.28
2076,119915.15
2077,148704.6
2078,128468.19
2079,127418.65
2080,111380.19
2081,123090.52
2082,83823.695
2083,141502.67
2084,110549.66
2085,120412.44
2086,113032.83
2087,113394.43
2088,101189.93
2089,75653.836
2090,129107.72
2091,118637.19
2092,130526.89
2093,133451.67
2094,124673.56
2095,149051.36
2096,73841.08
2097,100336.695
2098,144411.02
2099,53843.703
2100,80554.57
2101,118473.54
2102,118442.28
2103,98847.41
2104,122120.6
2105,128036.05
2106,61407.707
2107,229417.34
2108,118149.336
2109,114903.45
2110,140718.02
2111,159450.22
2112,129934.195
2113,122101.586
2114,115031.31
2115,162856.27
2116,130262.96
2117,163302.36
2118,113552.734
2119,102619.51
2120,107830.98
2121,140494.92
2122,102168.805
2123,83281.97
2124,184029.78
2125,110450.914
2126,137401.28
2127,162724.05
2128,131433.83
2129,93459.445
2130,144503.17
2131,153354.78
2132,114964.31
2133,122043.84
2134,110470.74
2135,84467.695
2136,67137.48
2137,112562.67
2138,128361.05
2139,158258.52
2140,138367.8
2141,148108.53
2142,126646.805
2143,149263.92
2144,135463.4
2145,137142.27
2146,165145.81
2147,137467.2
2148,128716.39
2149,138419.7
2150,215351.61
2151,124221.51
2152,182184.81
2153,171011.39
2154,117080.87
2155,142970.4
2156,308348.47
2157,237137.69
2158,246145.33
2159,213366.34
2160,163765.7
2161,249256.39
2162,396019.56
2163,364148.1
2164,231418.73
2165,182527.0
2166,156983.34
2167,226221.69
2168,203722.48
2169,195384.72
2170,232092.56
2171,157678.53
2172,136804.03
2173,160103.88
2174,220165.06
2175,336114.1
2176,310541.66
2177,234197.48
2178,199424.8
2179,137201.62
2180,212837.22
2181,175005.56
2182,218305.0
2183,184361.97
2184,118164.01
2185,128805.29
2186,149892.14
2187,147475.4
2188,155735.33
2189,194025.1
2190,85472.61
2191,80138.56
2192,93820.14
2193,106879.22
2194,106156.22
2195,118265.4
2196,101208.23
2197,113405.51
2198,158408.25
2199,179495.12
2200,132808.02
2201,133889.23
2202,206010.38
2203,134061.1
2204,177575.42
2205,97102.96
2206,128562.85
2207,220484.72
2208,261102.56
2209,225022.3
2210,127209.98
2211,110863.05
2212,110399.164
2213,105104.914
2214,125561.82
2215,96237.71
2216,141588.08
2217,104352.66
2218,70915.62
2219,66112.01
2220,49469.742
2221,337601.12
2222,270065.75
2223,275911.84
2224,217341.84
2225,122585.62
2226,201274.52
2227,196524.06
2228,258259.28
2229,234762.58
2230,165741.61
2231,212874.78
2232,191415.55
2233,171726.94
2234,229087.48
2235,220937.88
2236,271740.3
2237,345923.75
2238,218457.53
2239,106203.7
2240,162441.17
2241,156545.11
2242,124002.63
2243,126635.06
2244,94828.41
2245,93622.5
2246,148322.52
2247,100359.04
2248,130955.76
2249,124092.55
2250,133198.17
2251,107060.89
2252,172105.1
2253,158370.88
2254,183466.08
2255,188470.64
2256,187915.69
2257,228652.97
2258,167480.17
2259,173638.4
2260,159205.69
2261,178135.4
2262,203017.55
2263,343006.62
2264,375405.9
2265,151347.86
2266,281081.3
2267,402110.4
2268,393496.6
2269,140156.28
2270,178284.86
2271,235642.17
2272,212792.84
2273,162279.81
2274,174562.81
2275,176597.75
2276,190344.97
2277,185946.12
2278,141095.28
2279,142613.75
2280,122416.875
2281,158870.12
2282,185252.12
2283,97027.67
2284,122883.984
2285,152923.58
2286,122970.35
2287,351213.3
2288,269057.38
2289,397248.5
2290,485689.75
2291,298446.0
2292,426974.8
2293,453765.25
2294,468082.44
2295,486358.16
2296,287647.44
2297,304662.8
2298,310810.88
2299,416973.75
2300,372272.4
2301,276022.75
2302,249172.0
2303,240084.31
2304,242797.61
2305,180206.12
2306,180268.25
2307,180610.69
2308,200234.56
2309,278895.75
2310,210142.05
2311,207653.67
2312,178884.4
2313,167218.88
2314,156928.77
2315,170474.58
2316,172100.27
2317,183921.9
2318,171658.8
2319,169658.89
2320,179202.45
2321,227869.0
2322,161368.73
2323,175285.48
2324,168225.55
2325,205546.83
2326,160233.98
2327,211138.42
2328,231795.94
2329,180004.95
2330,179781.7
2331,368346.2
2332,416636.38
2333,357145.66
2334,248997.61
2335,236381.4
2336,352982.84
2337,214760.53
2338,292271.66
2339,220327.95
2340,428144.34
2341,229527.5
2342,223806.92
2343,222890.22
2344,242862.62
2345,245966.38
2346,218251.19
2347,199235.72
2348,233942.56
2349,176389.52
2350,285790.12
2351,245880.23
2352,239052.03
2353,222543.5
2354,126682.03
2355,145136.69
2356,146817.64
2357,183168.14
2358,195572.98
2359,128486.83
2360,122907.96
2361,145637.14
2362,287658.78
2363,125323.02
2364,160506.61
2365,232621.33
2366,192505.45
2367,208094.12
2368,212405.19
2369,204268.39
2370,175254.4
2371,162735.7
2372,201032.48
2373,265137.84
2374,293131.2
2375,248440.77
2376,300806.78
2377,394292.16
2378,139457.5
2379,207928.9
2380,147587.58
2381,159200.4
2382,191104.66
2383,190795.17
2384,242579.19
2385,160577.5
2386,133837.83
2387,133680.31
2388,99656.07
2389,129628.914
2390,148592.53
2391,141967.61
2392,113247.02
2393,162939.08
2394,137063.7
2395,210826.61
2396,142974.78
2397,216179.88
2398,134724.83
2399,65522.777
2400,53156.07
2401,106402.484
2402,131521.58
2403,130433.555
2404,143453.61
2405,149946.6
2406,138293.02
2407,134426.62
2408,136606.14
2409,117043.67
2410,159204.17
2411,121018.164
2412,152316.06
2413,125254.664
2414,157056.6
2415,129264.58
2416,130318.47
2417,130436.77
2418,133096.5
2419,128099.055
2420,121222.05
2421,140275.81
2422,109230.62
2423,118622.95
2424,152972.8
2425,255772.78
2426,130061.984
2427,143545.23
2428,188062.11
2429,110340.66
2430,135542.38
2431,102290.14
2432,137387.9
2433,139923.27
2434,136636.02
2435,154207.64
2436,107965.57
2437,106236.664
2438,126250.05
2439,98427.13
2440,112722.0
2441,95047.5
2442,85362.055
2443,120602.39
2444,132923.05
2445,76564.81
2446,131089.9
2447,184768.0
2448,137516.67
2449,106829.73
2450,142321.16
2451,126161.34
2452,216189.75
2453,95827.64
2454,115246.414
2455,124852.664
2456,138367.84
2457,129752.69
2458,115498.62
2459,106296.86
2460,139537.06
2461,117766.08
2462,136443.64
2463,118558.76
2464,170824.2
2465,127025.47
2466,107704.94
2467,137342.05
2468,76307.47
2469,67301.13
2470,194964.61
2471,217774.5
2472,172410.77
2473,118621.18
2474,75902.91
2475,222123.1
2476,116573.73
2477,126391.086
2478,154388.14
2479,107426.15
2480,157405.16
2481,120508.65
2482,125566.53
2483,115732.36
2484,129697.305
2485,126617.65
2486,160624.45
2487,189415.81
2488,155962.53
2489,145342.61
2490,155920.69
2491,96679.41
2492,179305.67
2493,155322.48
2494,152677.25
2495,80152.22
2496,244996.19
2497,155099.42
2498,112761.36
2499,91339.46
2500,127255.38
2501,141286.92
2502,155825.55
2503,97782.28
2504,184626.2
2505,234374.95
2506,253668.08
2507,245788.25
2508,255269.42
2509,210537.03
2510,208256.44
2511,175480.36
2512,199550.78
2513,208577.34
2514,240280.5
2515,145311.5
2516,167921.17
2517,147199.16
2518,146133.25
2519,223096.64
2520,208867.27
2521,185187.72
2522,233537.73
2523,125072.31
2524,139298.64
2525,152780.47
2526,133708.86
2527,110321.93
2528,128556.88
2529,147536.97
2530,128212.37
2531,266202.4
2532,234846.38
2533,194986.84
2534,216396.56
2535,352562.12
2536,251557.36
2537,247459.5
2538,175466.28
2539,188075.55
2540,167238.62
2541,179139.34
2542,157640.64
2543,121796.45
2544,138265.2
2545,131024.18
2546,131382.11
2547,143055.31
2548,145938.64
2549,162585.66
2550,292992.44
2551,138127.12
2552,136212.61
2553,71347.34
2554,102561.27
2555,118604.05
2556,96050.99
2557,119748.805
2558,175169.8
2559,131955.95
2560,139058.4
2561,139911.03
2562,134565.73
2563,140686.4
2564,183076.25
2565,142470.98
2566,150587.31
2567,127378.05
2568,194735.34
2569,205683.72
2570,126330.086
2571,184792.17
2572,176333.17
2573,217108.03
2574,276921.88
2575,127472.56
2576,111907.64
2577,166891.4
2578,79488.3
2579,70605.66
2580,111495.92
2581,118117.664
2582,100927.16
2583,304118.0
2584,158053.38
2585,173722.27
2586,219999.4
2587,215529.19
2588,160833.78
2589,146294.47
2590,214773.22
2591,198740.17
2592,222259.19
2593,252696.6
2594,174794.2
2595,208996.11
2596,326732.78
2597,184247.72
2598,278393.34
2599,307513.44
2600,187399.16
2601,152438.33
2602,74391.96
2603,82783.734
2604,78230.945
2605,55571.4
2606,146213.52
2607,195467.36
2608,189213.8
2609,165302.39
2610,113768.43
2611,107176.555
2612,159039.48
2613,134875.89
2614,129064.07
2615,150190.75
2616,138618.4
2617,190296.9
2618,171148.03
2619,178802.2
2620,191853.0
2621,178779.1
2622,189724.23
2623,252691.47
2624,273484.4
2625,340249.44
2626,165689.94
2627,168598.34
2628,454728.56
2629,504670.66
2630,347979.5
2631,482827.8
2632,498252.25
2633,299794.84
2634,412481.94
2635,155423.14
2636,190773.92
2637,184643.22
2638,258988.36
2639,203698.61
2640,153320.25
2641,107201.23
2642,198279.44
2643,97306.66
2644,118235.93
2645,91258.11
2646,82227.29
2647,97234.97
2648,141373.73
2649,143835.7
2650,151223.33
2651,134292.55
2652,427040.25
2653,231354.34
2654,240125.36
2655,402253.5
2656,318617.4
2657,338824.94
2658,280817.62
2659,309101.38
2660,316692.7
2661,348561.34
2662,359059.44
2663,274898.4
2664,274163.56
2665,319489.62
2666,277532.16
2667,157720.98
2668,168425.19
2669,163859.08
2670,287208.38
2671,174188.55
2672,179974.25
2673,220309.73
2674,212601.95
2675,157453.38
2676,175239.14
2677,196818.86
2678,260245.14
2679,265675.34
2680,276993.3
2681,463927.9
2682,378853.8
2683,500916.0
2684,307801.72
2685,362050.0
2686,266435.0
2687,325195.75
2688,213912.62
2689,208934.64
2690,452804.38
2691,181200.03
2692,119878.8
2693,187181.88
2694,119928.5
2695,180756.94
2696,178328.95
2697,187347.64
2698,200415.84
2699,170799.34
2700,148897.84
2701,153033.12
2702,104596.766
2703,121928.97
2704,142541.8
2705,119162.914
2706,121548.63
2707,127107.58
2708,135028.03
2709,109108.414
2710,125199.66
2711,346697.12
2712,373581.38
2713,164367.7
2714,143101.45
2715,169163.42
2716,144073.7
2717,175305.34
2718,226960.67
2719,148204.08
2720,177115.55
2721,135682.95
2722,158411.62
2723,142639.6
2724,127540.27
2725,135815.98
2726,140525.4
2727,170476.8
2728,167747.28
2729,156120.4
2730,141974.08
2731,129411.086
2732,117164.76
2733,156636.69
2734,134080.97
2735,131748.34
2736,134844.75
2737,122118.23
2738,127598.484
2739,159455.83
2740,128281.02
2741,131848.08
2742,143557.78
2743,148117.64
2744,153142.53
2745,134504.02
2746,133778.53
2747,156952.42
2748,122937.44
2749,134495.36
2750,139787.27
2751,128069.2
2752,210810.7
2753,141754.17
2754,264675.62
2755,131313.06
2756,100334.625
2757,66534.125
2758,79607.87
2759,166952.78
2760,116536.47
2761,142868.69
2762,134716.72
2763,187719.31
2764,154700.67
2765,287720.94
2766,153900.97
2767,94721.47
2768,124782.74
2769,123897.74
2770,152479.44
2771,111170.94
2772,113254.23
2773,157053.78
2774,131991.1
2775,122148.46
2776,143502.98
2777,145437.42
2778,112797.02
2779,116371.47
2780,95150.086
2781,92990.96
2782,87560.984
2783,103857.56
2784,124034.75
2785,134149.23
2786,66640.82
2787,126398.5
2788,75077.375
2789,198040.39
2790,90115.734
2791,119862.04
2792,45488.8
2793,180395.03
2794,100063.2
2795,118216.11
2796,103169.04
2797,212658.11
2798,111751.61
2799,109412.35
2800,51998.64
2801,107301.33
2802,134348.98
2803,135567.7
2804,149370.78
2805,103578.164
2806,79919.1
2807,170881.53
2808,152149.12
2809,134235.89
2810,129038.95
2811,159776.92
2812,148563.89
2813,158171.7
2814,147051.0
2815,111781.49
2816,262501.12
2817,163370.92
2818,130955.12
2819,159354.84
2820,137044.56
2821,105444.695
2822,198464.88
2823,338109.38
2824,168016.22
2825,164606.33
2826,130420.36
2827,143417.14
2828,230282.48
2829,199609.27
2830,225964.27
2831,180353.9
2832,236723.58
2833,275173.4
2834,205228.95
2835,206043.14
2836,180736.05
2837,157882.6
2838,154521.77
2839,185261.86
2840,206186.84
2841,204481.6
2842,224891.92
2843,157603.08
2844,157394.92
2845,122319.63
2846,207300.56
2847,200345.2
2848,217310.11
2849,205406.03
2850,271832.88
2851,234105.28
2852,249357.06
2853,240612.31
2854,139993.9
2855,204965.14
2856,198680.8
2857,181170.61
2858,210377.44
2859,123827.36
2860,120184.21
2861,120695.42
2862,187818.44
2863,118101.375
2864,240361.06
2865,136366.62
2866,133384.1
2867,92423.27
2868,80575.9
2869,106420.086
2870,123844.31
2871,84140.734
2872,30319.283
2873,93822.38
2874,147338.88
2875,114695.08
2876,165460.58
2877,144757.19
2878,178125.53
2879,139572.22
2880,100287.875
2881,166327.9
2882,163145.47
2883,187069.02
2884,197536.97
2885,198495.62
2886,216931.12
2887,98243.64
2888,124470.31
2889,43141.297
2890,80968.55
2891,137348.75
2892,44797.402
2893,81107.54
2894,38035.77
2895,346021.62
2896,284942.03
2897,201057.02
2898,142040.33
2899,208484.75
2900,149184.39
2901,193410.4
2902,195662.55
2903,335092.97
2904,356766.7
2905,92120.34
2906,221764.06
2907,112098.2
2908,131663.25
2909,133988.19
2910,78380.414
2911,73696.97
2912,139317.64
2913,81243.95
2914,64608.945
2915,72189.04
2916,76563.67
2917,169527.34
2918,112763.94
2919,240479.42
